Q 13 F 326 H 8          
d 326 g 49.17405 5.979926           
u 327 g 49.17405 5.979926           
a 67 17 c 197           
a 67 18 c 163           
a 67 19 c 773           
a 67 20 c 653           
a 67 21 c 964           
a 67 22 c 914           
a 67 23 c 443           
a 67 24 c 655           
a 67 25 c 683           
a 67 26 c 1064           
a 67 27 c 675           
a 67 28 c 522           
a 67 29 c 553           
a 67 30 c 261           
a 67 31 c 183           
a 67 32 c 644           
a 67 33 c 518           
a 67 34 c 749           
a 67 35 c 546           
a 67 36 c 539           
a 67 37 c 185           
a 67 38 c 713           
a 67 39 c 502           
a 67 40 c 743           
a 67 41 c 1277           
a 67 42 c 169           
a 67 43 c 669           
a 67 44 c 1262           
a 67 45 c 1956           
a 67 46 c 1948           
a 67 47 c 1950           
a 67 48 c 1943           
a 67 49 c 1846           
a 67 50 c 1239           
a 67 51 c 1282           
a 67 52 c 1622           
a 67 53 c 1238           
a 67 54 c 1234           
a 67 55 c 1697           
a 67 56 c 1956           
a 67 57 c 1962           
a 67 58 c 1902           
a 67 59 c 548           
a 67 60 c 757           
a 67 61 c 615           
a 67 62 c 802           
a 67 63 c 600           
a 67 64 c 303           
a 67 65 c 1419           
a 67 66 c 1959           
a 67 67 c 0           
a 67 68 c 391           
a 67 69 c 330           
a 67 70 c 1203           
a 67 71 c 1965           
a 67 72 c 1959           
a 67 73 c 1630           
a 67 74 c 708           
a 67 75 c 1129           
a 67 76 c 717           
a 67 77 c 717           
a 67 78 c 749           
a 67 79 c 352           
a 67 80 c 747           
a 67 81 c 1307           
a 67 82 c 726           
a 67 83 c 1114           
a 67 84 c 727           
a 67 85 c 657           
a 67 86 c 783           
a 67 87 c 983           
a 67 88 c 1145           
a 67 89 c 278           
a 67 90 c 1298           
a 67 91 c 1321           
a 67 92 c 1408           
a 67 93 c 1155           
a 67 94 c 1103           
a 67 95 c 1243           
a 67 96 c 422           
a 67 97 c 426           
a 67 98 c 882           
a 67 99 c 640           
a 67 100 c 522           
a 67 101 c 527           
a 67 102 c 178           
a 67 103 c 625           
a 67 104 c 1697           
a 67 105 c 494           
a 67 106 c 591           
a 67 107 c 313           
a 67 108 c 591           
a 67 109 c 451           
a 67 110 c 602           
a 67 111 c 507           
a 67 112 c 313           
a 67 113 c 825           
a 67 114 c 668           
a 67 115 c 602           
a 67 116 c 166           
a 67 117 c 710           
a 67 118 c 987           
a 67 119 c 1035           
a 67 120 c 246           
a 67 121 c 233           
a 67 122 c 609           
a 67 123 c 318           
a 67 124 c 341           
a 67 125 c 645           
a 67 126 c 405           
a 67 127 c 605           
a 67 128 c 949           
a 67 129 c 557           
a 67 130 c 233           
a 67 131 c 497           
a 67 132 c 396           
a 67 133 c 689           
a 67 134 c 296           
a 67 135 c 215           
a 67 136 c 746           
a 67 137 c 744           
a 67 138 c 819           
a 67 139 c 584           
a 67 140 c 846           
a 67 141 c 571           
a 67 142 c 518           
a 67 143 c 779           
a 67 144 c 504           
a 67 145 c 766           
a 67 146 c 2428           
a 67 147 c 2427           
a 67 148 c 2517           
a 67 149 c 736           
a 67 150 c 1278           
a 67 151 c 900           
a 67 152 c 2509           
a 67 153 c 2517           
a 67 154 c 2430           
a 67 155 c 1559           
a 67 156 c 1227           
a 67 157 c 689           
a 67 158 c 718           
a 67 159 c 1937           
a 67 160 c 504           
a 67 161 c 1497           
a 67 162 c 752           
a 67 163 c 443           
a 67 164 c 588           
a 67 165 c 877           
a 67 166 c 228           
a 67 167 c 224           
a 67 168 c 869           
a 67 169 c 611           
a 67 170 c 825           
a 67 171 c 223           
a 67 172 c 770           
a 67 173 c 740           
a 67 174 c 648           
a 67 175 c 298           
a 67 176 c 779           
a 67 177 c 613           
a 67 178 c 519           
a 67 179 c 1130           
a 67 180 c 694           
a 67 181 c 1676           
a 67 182 c 1425           
a 67 183 c 648           
a 67 184 c 221           
a 67 185 c 179           
a 67 186 c 940           
a 67 187 c 921           
a 67 188 c 516           
a 67 189 c 1142           
a 67 190 c 686           
a 67 191 c 1103           
a 67 192 c 403           
a 67 193 c 741           
a 67 194 c 1056           
a 67 195 c 1044           
a 67 196 c 614           
a 67 197 c 843           
a 67 198 c 1159           
a 67 199 c 588           
a 67 200 c 1058           
a 67 201 c 524           
a 67 202 c 1259           
a 67 203 c 1937           
a 67 204 c 1250           
a 67 205 c 2699           
a 67 206 c 871           
a 67 207 c 241           
a 67 208 c 322           
a 67 209 c 1661           
a 67 210 c 1672           
a 67 211 c 901           
a 67 212 c 548           
a 67 213 c 903           
a 67 214 c 1928           
a 67 215 c 659           
a 67 216 c 2440           
a 67 217 c 1320           
a 67 218 c 1736           
a 67 219 c 1175           
a 67 220 c 908           
a 67 221 c 1479           
a 67 222 c 1230           
a 67 223 c 1413           
a 67 224 c 843           
a 67 225 c 1948           
a 67 226 c 626           
a 67 227 c 1641           
a 67 228 c 879           
a 67 229 c 808           
a 67 230 c 1042           
a 67 231 c 200           
a 67 232 c 2488           
a 67 233 c 902           
a 67 234 c 867           
a 67 235 c 1081           
a 67 236 c 1272           
a 67 237 c 216           
a 67 238 c 658           
a 67 239 c 318           
a 67 240 c 1791           
a 67 241 c 677           
a 67 242 c 633           
a 67 243 c 905           
a 67 244 c 620           
a 67 245 c 819           
a 67 246 c 526           
a 67 247 c 780           
a 67 248 c 1046           
a 67 249 c 605           
a 67 250 c 756           
a 67 251 c 216           
a 67 252 c 738           
a 67 253 c 790           
a 67 254 c 222           
a 67 255 c 492           
a 67 256 c 639           
a 67 257 c 660           
a 67 258 c 2278           
a 67 259 c 1256           
a 67 260 c 906           
a 67 261 c 679           
a 67 262 c 731           
a 67 263 c 1281           
a 67 264 c 1403           
a 67 265 c 525           
a 67 266 c 2535           
a 67 267 c 1258           
a 67 268 c 2279           
a 67 269 c 627           
a 67 270 c 527           
a 67 271 c 314           
a 67 272 c 681           
a 67 273 c 2144           
a 67 274 c 1169           
a 67 275 c 838           
a 67 276 c 305           
a 67 277 c 666           
a 67 278 c 344           
a 67 279 c 482           
a 67 280 c 1280           
a 67 281 c 656           
a 67 282 c 1518           
a 67 283 c 669           
a 67 284 c 542           
a 67 285 c 680           
a 67 286 c 521           
a 67 287 c 1108           
a 67 288 c 924           
a 67 289 c 1206           
a 67 290 c 1023           
a 67 291 c 379           
a 67 292 c 654           
a 67 293 c 586           
a 67 294 c 1038           
a 67 295 c 883           
a 67 296 c 1023           
a 67 297 c 715           
a 67 298 c 237           
a 67 299 c 990           
a 67 300 c 1279           
a 67 301 c 623           
a 67 302 c 888           
a 67 303 c 878           
a 67 304 c 972           
a 67 305 c 626           
a 67 306 c 839           
a 67 307 c 811           
a 67 308 c 2536           
a 67 309 c 651           
a 67 310 c 541           
a 67 311 c 195           
a 67 312 c 767           
a 67 313 c 1660           
a 67 314 c 1679           
a 67 315 c 2473           
a 67 316 c 686           
a 67 317 c 778           
a 67 318 c 686           
a 67 319 c 630           
a 67 320 c 709           
a 67 321 c 556           
a 67 322 c 779           
a 67 323 c 607           
a 67 324 c 1553           
a 67 325 c 715           
a 67 326 c 317           
a 67 327 c 317           
a 68 0 c 863           
a 68 1 c 1014           
a 68 2 c 947           
a 68 3 c 739           
a 68 4 c 621           
a 68 5 c 593           
a 68 6 c 518           
a 68 7 c 988           
a 68 8 c 884           
a 68 9 c 401           
a 68 10 c 313           
a 68 11 c 313           
a 68 12 c 1089           
a 68 13 c 1158           
a 68 14 c 738           
a 68 15 c 878           
a 68 16 c 581           
a 68 17 c 532           
a 68 18 c 423           
a 68 19 c 1057           
a 68 20 c 898           
a 68 21 c 1297           
a 68 22 c 611           
a 68 23 c 778           
a 68 24 c 900           
a 68 25 c 911           
a 68 26 c 1315           
a 68 27 c 967           
a 68 28 c 820           
a 68 29 c 888           
a 68 30 c 512           
a 68 31 c 425           
a 68 32 c 860           
a 68 33 c 853           
a 68 34 c 1071           
a 68 35 c 583           
a 68 36 c 588           
a 68 37 c 235           
a 68 38 c 771           
a 68 39 c 571           
a 68 40 c 828           
a 68 41 c 1610           
a 68 42 c 327           
a 68 43 c 619           
a 68 44 c 1604           
a 68 45 c 2290           
a 68 46 c 2277           
a 68 47 c 2283           
a 68 48 c 2273           
a 68 49 c 2179           
a 68 50 c 1578           
a 68 51 c 1623           
a 68 52 c 1957           
a 68 53 c 1572           
a 68 54 c 1569           
a 68 55 c 2031           
a 68 56 c 2291           
a 68 57 c 2299           
a 68 58 c 2237           
a 68 59 c 836           
a 68 60 c 1030           
a 68 61 c 930           
a 68 62 c 1061           
a 68 63 c 862           
a 68 64 c 561           
a 68 65 c 1753           
a 68 66 c 2294           
a 68 67 c 390           
a 68 68 c 0           
a 68 69 c 368           
a 68 70 c 1538           
a 68 71 c 2295           
a 68 72 c 2296           
a 68 73 c 1964           
a 68 74 c 678           
a 68 75 c 1464           
a 68 76 c 794           
a 68 77 c 794           
a 68 78 c 831           
a 68 79 c 578           
a 68 80 c 833           
a 68 81 c 1642           
a 68 82 c 696           
a 68 83 c 819           
a 68 84 c 394           
a 68 85 c 324           
a 68 86 c 450           
a 68 87 c 632           
a 68 88 c 1480           
a 68 89 c 180           
a 68 90 c 1644           
a 68 91 c 1667           
a 68 92 c 1757           
a 68 93 c 1488           
a 68 94 c 770           
a 68 95 c 1584           
a 68 96 c 664           
a 68 97 c 196           
a 68 98 c 1206           
a 68 99 c 891           
a 68 100 c 857           
a 68 101 c 862           
a 68 102 c 451           
a 68 103 c 872           
a 68 104 c 2032           
a 68 105 c 829           
a 68 106 c 809           
a 68 107 c 564           
a 68 108 c 886           
a 68 109 c 699           
a 68 110 c 895           
a 68 111 c 842           
a 68 112 c 564           
a 68 113 c 1117           
a 68 114 c 913           
a 68 115 c 848           
a 68 116 c 501           
a 68 117 c 945           
a 68 118 c 1322           
a 68 119 c 1370           
a 68 120 c 581           
a 68 121 c 522           
a 68 122 c 854           
a 68 123 c 569           
a 68 124 c 592           
a 68 125 c 865           
a 68 126 c 695           
a 68 127 c 851           
a 68 128 c 1284           
a 68 129 c 804           
a 68 130 c 522           
a 68 131 c 832           
a 68 132 c 734           
a 68 133 c 1022           
a 68 134 c 631           
a 68 135 c 550           
a 68 136 c 1038           
a 68 137 c 1036           
a 68 138 c 1115           
a 68 139 c 830           
a 68 140 c 1151           
a 68 141 c 818           
a 68 142 c 852           
a 68 143 c 1063           
a 68 144 c 835           
a 68 145 c 515           
a 68 146 c 2133           
a 68 147 c 2132           
a 68 148 c 2221           
a 68 149 c 463           
a 68 150 c 1613           
a 68 151 c 614           
a 68 152 c 2213           
a 68 153 c 2221           
a 68 154 c 2135           
a 68 155 c 1894           
a 68 156 c 922           
a 68 157 c 357           
a 68 158 c 387           
a 68 159 c 2272           
a 68 160 c 751           
a 68 161 c 1202           
a 68 162 c 1011           
a 68 163 c 778           
a 68 164 c 813           
a 68 165 c 1148           
a 68 166 c 563           
a 68 167 c 483           
a 68 168 c 1141           
a 68 169 c 903           
a 68 170 c 1087           
a 68 171 c 558           
a 68 172 c 1063           
a 68 173 c 1033           
a 68 174 c 918           
a 68 175 c 549           
a 68 176 c 1063           
a 68 177 c 908           
a 68 178 c 854           
a 68 179 c 1346           
a 68 180 c 480           
a 68 181 c 1381           
a 68 182 c 1764           
a 68 183 c 912           
a 68 184 c 555           
a 68 185 c 514           
a 68 186 c 638           
a 68 187 c 618           
a 68 188 c 851           
a 68 189 c 1477           
a 68 190 c 656           
a 68 191 c 770           
a 68 192 c 692           
a 68 193 c 411           
a 68 194 c 703           
a 68 195 c 714           
a 68 196 c 219           
a 68 197 c 513           
a 68 198 c 1128           
a 68 199 c 804           
a 68 200 c 756           
a 68 201 c 865           
a 68 202 c 963           
a 68 203 c 2272           
a 68 204 c 947           
a 68 205 c 2404           
a 68 206 c 841           
a 68 207 c 503           
a 68 208 c 573           
a 68 209 c 1365           
a 68 210 c 1377           
a 68 211 c 615           
a 68 212 c 215           
a 68 213 c 600           
a 68 214 c 2263           
a 68 215 c 954           
a 68 216 c 2144           
a 68 217 c 998           
a 68 218 c 2071           
a 68 219 c 1371           
a 68 220 c 1180           
a 68 221 c 1173           
a 68 222 c 1564           
a 68 223 c 1111           
a 68 224 c 540           
a 68 225 c 2281           
a 68 226 c 958           
a 68 227 c 1346           
a 68 228 c 548           
a 68 229 c 1066           
a 68 230 c 739           
a 68 231 c 282           
a 68 232 c 2192           
a 68 233 c 607           
a 68 234 c 565           
a 68 235 c 786           
a 68 236 c 977           
a 68 237 c 551           
a 68 238 c 325           
a 68 239 c 569           
a 68 240 c 1495           
a 68 241 c 969           
a 68 242 c 850           
a 68 243 c 574           
a 68 244 c 590           
a 68 245 c 517           
a 68 246 c 822           
a 68 247 c 1064           
a 68 248 c 694           
a 68 249 c 852           
a 68 250 c 1048           
a 68 251 c 542           
a 68 252 c 982           
a 68 253 c 459           
a 68 254 c 557           
a 68 255 c 827           
a 68 256 c 320           
a 68 257 c 905           
a 68 258 c 1982           
a 68 259 c 954           
a 68 260 c 603           
a 68 261 c 331           
a 68 262 c 817           
a 68 263 c 985           
a 68 264 c 1736           
a 68 265 c 565           
a 68 266 c 2240           
a 68 267 c 963           
a 68 268 c 1983           
a 68 269 c 560           
a 68 270 c 525           
a 68 271 c 362           
a 68 272 c 944           
a 68 273 c 1849           
a 68 274 c 1364           
a 68 275 c 1130           
a 68 276 c 424           
a 68 277 c 333           
a 68 278 c 584           
a 68 279 c 732           
a 68 280 c 985           
a 68 281 c 991           
a 68 282 c 1837           
a 68 283 c 915           
a 68 284 c 877           
a 68 285 c 954           
a 68 286 c 560           
a 68 287 c 1443           
a 68 288 c 621           
a 68 289 c 855           
a 68 290 c 1306           
a 68 291 c 668           
a 68 292 c 875           
a 68 293 c 708           
a 68 294 c 705           
a 68 295 c 1165           
a 68 296 c 1306           
a 68 297 c 794           
a 68 298 c 472           
a 68 299 c 640           
a 68 300 c 984           
a 68 301 c 886           
a 68 302 c 565           
a 68 303 c 576           
a 68 304 c 670           
a 68 305 c 595           
a 68 306 c 1171           
a 68 307 c 877           
a 68 308 c 2241           
a 68 309 c 550           
a 68 310 c 264           
a 68 311 c 530           
a 68 312 c 737           
a 68 313 c 1364           
a 68 314 c 1383           
a 68 315 c 2178           
a 68 316 c 970           
a 68 317 c 1073           
a 68 318 c 970           
a 68 319 c 923           
a 68 320 c 985           
a 68 321 c 780           
a 68 322 c 564           
a 68 323 c 861           
a 68 324 c 1888           
a 68 325 c 980           
a 68 326 c 567           
a 68 327 c 567           
a 69 0 c 718           
a 69 1 c 765           
a 69 2 c 700           
a 69 3 c 600           
a 69 4 c 482           
a 69 5 c 932           
a 69 6 c 341           
a 69 7 c 740           
a 69 8 c 717           
a 69 9 c 224           
a 69 10 c 218           
a 69 11 c 218           
a 69 12 c 842           
a 69 13 c 1498           
a 69 14 c 1077           
a 69 15 c 654           
a 69 16 c 324           
a 69 17 c 393           
a 69 18 c 236           
a 69 19 c 821           
a 69 20 c 652           
a 69 21 c 1160           
a 69 22 c 950           
a 69 23 c 639           
a 69 24 c 653           
a 69 25 c 596           
a 69 26 c 1076           
a 69 27 c 712           
a 69 28 c 596           
a 69 29 c 765           
a 69 30 c 261           
a 69 31 c 226           
a 69 32 c 545           
a 69 33 c 713           
a 69 34 c 847           
a 69 35 c 256           
a 69 36 c 261           
a 69 37 c 327           
a 69 38 c 455           
a 69 39 c 256           
a 69 40 c 939           
a 69 41 c 1470           
a 69 42 c 207           
a 69 43 c 380           
a 69 44 c 1457           
a 69 45 c 2148           
a 69 46 c 2141           
a 69 47 c 2143           
a 69 48 c 2135           
a 69 49 c 2039           
a 69 50 c 1434           
a 69 51 c 1479           
a 69 52 c 1818           
a 69 53 c 1457           
a 69 54 c 1424           
a 69 55 c 1889           
a 69 56 c 2149           
a 69 57 c 2161           
a 69 58 c 2100           
a 69 59 c 585           
a 69 60 c 784           
a 69 61 c 654           
a 69 62 c 779           
a 69 63 c 547           
a 69 64 c 315           
a 69 65 c 1613           
a 69 66 c 2151           
a 69 67 c 329           
a 69 68 c 369           
a 69 69 c 0           
a 69 70 c 1403           
a 69 71 c 2157           
a 69 72 c 2158           
a 69 73 c 1822           
a 69 74 c 931           
a 69 75 c 1330           
a 69 76 c 912           
a 69 77 c 912           
a 69 78 c 946           
a 69 79 c 275           
a 69 80 c 942           
a 69 81 c 1526           
a 69 82 c 950           
a 69 83 c 1157           
a 69 84 c 657           
a 69 85 c 587           
a 69 86 c 713           
a 69 87 c 894           
a 69 88 c 1365           
a 69 89 c 300           
a 69 90 c 1488           
a 69 91 c 1511           
a 69 92 c 1621           
a 69 93 c 1348           
a 69 94 c 984           
a 69 95 c 1437           
a 69 96 c 361           
a 69 97 c 284           
a 69 98 c 978           
a 69 99 c 640           
a 69 100 c 718           
a 69 101 c 722           
a 69 102 c 263           
a 69 103 c 598           
a 69 104 c 1892           
a 69 105 c 690           
a 69 106 c 506           
a 69 107 c 313           
a 69 108 c 662           
a 69 109 c 395           
a 69 110 c 638           
a 69 111 c 703           
a 69 112 c 313           
a 69 113 c 869           
a 69 114 c 667           
a 69 115 c 562           
a 69 116 c 362           
a 69 117 c 630           
a 69 118 c 1186           
a 69 119 c 1231           
a 69 120 c 441           
a 69 121 c 285           
a 69 122 c 610           
a 69 123 c 318           
a 69 124 c 341           
a 69 125 c 557           
a 69 126 c 464           
a 69 127 c 536           
a 69 128 c 1148           
a 69 129 c 568           
a 69 130 c 285           
a 69 131 c 693           
a 69 132 c 595           
a 69 133 c 885           
a 69 134 c 496           
a 69 135 c 411           
a 69 136 c 791           
a 69 137 c 779           
a 69 138 c 867           
a 69 139 c 553           
a 69 140 c 907           
a 69 141 c 569           
a 69 142 c 713           
a 69 143 c 827           
a 69 144 c 699           
a 69 145 c 537           
a 69 146 c 2467           
a 69 147 c 2466           
a 69 148 c 2560           
a 69 149 c 802           
a 69 150 c 1466           
a 69 151 c 952           
a 69 152 c 2552           
a 69 153 c 2560           
a 69 154 c 2469           
a 69 155 c 1739           
a 69 156 c 1261           
a 69 157 c 619           
a 69 158 c 646           
a 69 159 c 2129           
a 69 160 c 448           
a 69 161 c 1540           
a 69 162 c 728           
a 69 163 c 639           
a 69 164 c 498           
a 69 165 c 903           
a 69 166 c 424           
a 69 167 c 247           
a 69 168 c 885           
a 69 169 c 656           
a 69 170 c 841           
a 69 171 c 419           
a 69 172 c 815           
a 69 173 c 788           
a 69 174 c 666           
a 69 175 c 298           
a 69 176 c 826           
a 69 177 c 678           
a 69 178 c 714           
a 69 179 c 1032           
a 69 180 c 821           
a 69 181 c 1719           
a 69 182 c 1608           
a 69 183 c 666           
a 69 184 c 416           
a 69 185 c 375           
a 69 186 c 901           
a 69 187 c 886           
a 69 188 c 715           
a 69 189 c 1338           
a 69 190 c 910           
a 69 191 c 984           
a 69 192 c 462           
a 69 193 c 670           
a 69 194 c 986           
a 69 195 c 925           
a 69 196 c 543           
a 69 197 c 774           
a 69 198 c 1382           
a 69 199 c 489           
a 69 200 c 1021           
a 69 201 c 720           
a 69 202 c 1301           
a 69 203 c 2129           
a 69 204 c 1221           
a 69 205 c 2743           
a 69 206 c 1095           
a 69 207 c 252           
a 69 208 c 308           
a 69 209 c 1704           
a 69 210 c 1716           
a 69 211 c 953           
a 69 212 c 478           
a 69 213 c 893           
a 69 214 c 2122           
a 69 215 c 730           
a 69 216 c 2478           
a 69 217 c 1357           
a 69 218 c 1936           
a 69 219 c 1058           
a 69 220 c 924           
a 69 221 c 1511           
a 69 222 c 1449           
a 69 223 c 1449           
a 69 224 c 880           
a 69 225 c 2141           
a 69 226 c 822           
a 69 227 c 1685           
a 69 228 c 807           
a 69 229 c 784           
a 69 230 c 1078           
a 69 231 c 192           
a 69 232 c 2527           
a 69 233 c 945           
a 69 234 c 903           
a 69 235 c 1124           
a 69 236 c 1315           
a 69 237 c 417           
a 69 238 c 588           
a 69 239 c 318           
a 69 240 c 1833           
a 69 241 c 715           
a 69 242 c 534           
a 69 243 c 735           
a 69 244 c 844           
a 69 245 c 855           
a 69 246 c 598           
a 69 247 c 828           
a 69 248 c 976           
a 69 249 c 536           
a 69 250 c 800           
a 69 251 c 365           
a 69 252 c 750           
a 69 253 c 721           
a 69 254 c 418           
a 69 255 c 688           
a 69 256 c 529           
a 69 257 c 659           
a 69 258 c 2320           
a 69 259 c 1292           
a 69 260 c 941           
a 69 261 c 685           
a 69 262 c 926           
a 69 263 c 1323           
a 69 264 c 1596           
a 69 265 c 238           
a 69 266 c 2578           
a 69 267 c 1301           
a 69 268 c 2321           
a 69 269 c 292           
a 69 270 c 232           
a 69 271 c 51           
a 69 272 c 707           
a 69 273 c 2187           
a 69 274 c 1048           
a 69 275 c 870           
a 69 276 c 120           
a 69 277 c 596           
a 69 278 c 306           
a 69 279 c 464           
a 69 280 c 1323           
a 69 281 c 765           
a 69 282 c 1714           
a 69 283 c 645           
a 69 284 c 719           
a 69 285 c 700           
a 69 286 c 233           
a 69 287 c 1304           
a 69 288 c 961           
a 69 289 c 1085           
a 69 290 c 1063           
a 69 291 c 437           
a 69 292 c 560           
a 69 293 c 395           
a 69 294 c 918           
a 69 295 c 916           
a 69 296 c 1063           
a 69 297 c 911           
a 69 298 c 241           
a 69 299 c 923           
a 69 300 c 1322           
a 69 301 c 571           
a 69 302 c 718           
a 69 303 c 914           
a 69 304 c 1009           
a 69 305 c 849           
a 69 306 c 1037           
a 69 307 c 1007           
a 69 308 c 2579           
a 69 309 c 362           
a 69 310 c 384           
a 69 311 c 354           
a 69 312 c 991           
a 69 313 c 1704           
a 69 314 c 1721           
a 69 315 c 2516           
a 69 316 c 713           
a 69 317 c 790           
a 69 318 c 714           
a 69 319 c 666           
a 69 320 c 738           
a 69 321 c 477           
a 69 322 c 893           
a 69 323 c 545           
a 69 324 c 1749           
a 69 325 c 732           
a 69 326 c 317           
a 69 327 c 317           
a 70 0 c 725           
a 70 1 c 1103           
a 70 2 c 1066           
a 70 3 c 846           
a 70 4 c 958           
a 70 5 c 2043           
a 70 6 c 1150           
a 70 7 c 982           
a 70 8 c 803           
a 70 9 c 1210           
a 70 10 c 1306           
a 70 11 c 1306           
a 70 12 c 1114           
a 70 13 c 2501           
a 70 14 c 2079           
a 70 15 c 999           
a 70 16 c 1230           
a 70 17 c 1045           
a 70 18 c 1208           
a 70 19 c 952           
a 70 20 c 1198           
a 70 21 c 459           
a 70 22 c 2062           
a 70 23 c 823           
a 70 24 c 1200           
a 70 25 c 1326           
a 70 26 c 972           
a 70 27 c 1098           
a 70 28 c 997           
a 70 29 c 731           
a 70 30 c 1219           
a 70 31 c 1229           
a 70 32 c 1297           
a 70 33 c 754           
a 70 34 c 882           
a 70 35 c 1524           
a 70 36 c 1512           
a 70 37 c 1335           
a 70 38 c 1584           
a 70 39 c 1465           
a 70 40 c 945           
a 70 41 c 378           
a 70 42 c 1294           
a 70 43 c 1672           
a 70 44 c 496           
a 70 45 c 1037           
a 70 46 c 1030           
a 70 47 c 1032           
a 70 48 c 1024           
a 70 49 c 928           
a 70 50 c 400           
a 70 51 c 504           
a 70 52 c 494           
a 70 53 c 69           
a 70 54 c 461           
a 70 55 c 565           
a 70 56 c 1037           
a 70 57 c 1007           
a 70 58 c 774           
a 70 59 c 1099           
a 70 60 c 994           
a 70 61 c 1026           
a 70 62 c 1149           
a 70 63 c 1254           
a 70 64 c 1155           
a 70 65 c 502           
a 70 66 c 1025           
a 70 67 c 1206           
a 70 68 c 1540           
a 70 69 c 1406           
a 70 70 c 0           
a 70 71 c 1003           
a 70 72 c 1004           
a 70 73 c 491           
a 70 74 c 1087           
a 70 75 c 144           
a 70 76 c 972           
a 70 77 c 972           
a 70 78 c 973           
a 70 79 c 1248           
a 70 80 c 963           
a 70 81 c 179           
a 70 82 c 1064           
a 70 83 c 2160           
a 70 84 c 1864           
a 70 85 c 1794           
a 70 86 c 1920           
a 70 87 c 2103           
a 70 88 c 100           
a 70 89 c 1426           
a 70 90 c 503           
a 70 91 c 546           
a 70 92 c 264           
a 70 93 c 156           
a 70 94 c 2242           
a 70 95 c 476           
a 70 96 c 1237           
a 70 97 c 1561           
a 70 98 c 802           
a 70 99 c 1160           
a 70 100 c 861           
a 70 101 c 860           
a 70 102 c 1235           
a 70 103 c 1238           
a 70 104 c 566           
a 70 105 c 813           
a 70 106 c 1261           
a 70 107 c 1202           
a 70 108 c 996           
a 70 109 c 1228           
a 70 110 c 1078           
a 70 111 c 740           
a 70 112 c 1202           
a 70 113 c 1068           
a 70 114 c 1174           
a 70 115 c 1212           
a 70 116 c 1066           
a 70 117 c 1326           
a 70 118 c 415           
a 70 119 c 428           
a 70 120 c 994           
a 70 121 c 1167           
a 70 122 c 1127           
a 70 123 c 1197           
a 70 124 c 1215           
a 70 125 c 1279           
a 70 126 c 1054           
a 70 127 c 1283           
a 70 128 c 443           
a 70 129 c 1130           
a 70 130 c 1167           
a 70 131 c 848           
a 70 132 c 830           
a 70 133 c 657           
a 70 134 c 931           
a 70 135 c 1041           
a 70 136 c 1041           
a 70 137 c 1085           
a 70 138 c 902           
a 70 139 c 1204           
a 70 140 c 1083           
a 70 141 c 1155           
a 70 142 c 720           
a 70 143 c 942           
a 70 144 c 732           
a 70 145 c 1902           
a 70 146 c 3398           
a 70 147 c 3397           
a 70 148 c 3486           
a 70 149 c 1763           
a 70 150 c 501           
a 70 151 c 1929           
a 70 152 c 3478           
a 70 153 c 3486           
a 70 154 c 3400           
a 70 155 c 577           
a 70 156 c 2264           
a 70 157 c 1827           
a 70 158 c 1857           
a 70 159 c 1019           
a 70 160 c 1271           
a 70 161 c 2469           
a 70 162 c 1223           
a 70 163 c 822           
a 70 164 c 1294           
a 70 165 c 969           
a 70 166 c 1077           
a 70 167 c 1210           
a 70 168 c 970           
a 70 169 c 1074           
a 70 170 c 1102           
a 70 171 c 1032           
a 70 172 c 1069           
a 70 173 c 984           
a 70 174 c 1147           
a 70 175 c 1192           
a 70 176 c 939           
a 70 177 c 1020           
a 70 178 c 717           
a 70 179 c 1811           
a 70 180 c 1626           
a 70 181 c 2648           
a 70 182 c 520           
a 70 183 c 1147           
a 70 184 c 1013           
a 70 185 c 1056           
a 70 186 c 2091           
a 70 187 c 2069           
a 70 188 c 735           
a 70 189 c 96           
a 70 190 c 1190           
a 70 191 c 2242           
a 70 192 c 1118           
a 70 193 c 1881           
a 70 194 c 2173           
a 70 195 c 2182           
a 70 196 c 1751           
a 70 197 c 1976           
a 70 198 c 1660           
a 70 199 c 1302           
a 70 200 c 2206           
a 70 201 c 728           
a 70 202 c 2230           
a 70 203 c 1019           
a 70 204 c 2286           
a 70 205 c 3550           
a 70 206 c 1128           
a 70 207 c 1209           
a 70 208 c 1211           
a 70 209 c 2632           
a 70 210 c 2644           
a 70 211 c 1929           
a 70 212 c 1685           
a 70 213 c 2051           
a 70 214 c 966           
a 70 215 c 964           
a 70 216 c 3409           
a 70 217 c 2348           
a 70 218 c 781           
a 70 219 c 1310           
a 70 220 c 979           
a 70 221 c 2516           
a 70 222 c 86           
a 70 223 c 2384           
a 70 224 c 1991           
a 70 225 c 1029           
a 70 226 c 806           
a 70 227 c 2613           
a 70 228 c 2018           
a 70 229 c 1142           
a 70 230 c 2049           
a 70 231 c 1349           
a 70 232 c 3458           
a 70 233 c 2061           
a 70 234 c 1957           
a 70 235 c 2127           
a 70 236 c 2244           
a 70 237 c 1040           
a 70 238 c 1795           
a 70 239 c 1184           
a 70 240 c 2756           
a 70 241 c 1146           
a 70 242 c 1321           
a 70 243 c 2056           
a 70 244 c 1265           
a 70 245 c 1971           
a 70 246 c 1037           
a 70 247 c 942           
a 70 248 c 2164           
a 70 249 c 1283           
a 70 250 c 1074           
a 70 251 c 1091           
a 70 252 c 1194           
a 70 253 c 1930           
a 70 254 c 1013           
a 70 255 c 759           
